2000121.0
1993311.0
1980958.0
1966508.0
1948351.0
1924979.0
1895331.0
1860163.0
1819675.0
1775588.0
1727224.0
1673189.0
1614493.0
1551136.0
1481662.0
1407646.0
1328638.0
1245980.0
1163617.0
1080192.0
996286.0
913961.0
834796.0
757026.0
683074.0
613019.0
545958.0
483327.0
425664.0
372662.0
326234.0
286413.0
251621.0
221533.0
195925.0
174720.0
156327.0
140310.0
126459.0
114524.0
103923.0
94743.0
86770.0
79925.0
73886.0
68562.0
63884.0
59598.0
55908.0
52712.0
49832.0
47036.0
44542.0
42225.0
40023.0
37987.0
35900.0
33993.0
32344.0
30963.0
29514.0
28092.0
26702.0
25452.0
24445.0
23552.0
22675.0
21823.0
20969.0
19996.0
19342.0
18750.0
18002.0
17171.0
16196.0
15062.0
14053.0
13036.0
12132.0
11492.0
10964.0
10569.0
10281.0
9918.0
9391.0
8980.0
8670.0
8437.0
8113.0
7797.0
7551.0
7281.0
6975.0
6787.0
6614.0
6451.0
6306.0
6195.0
6106.0
6037.0
5976.0
5761.0
5152.0
4326.0
3385.0
2642.0
2059.0
1714.0
1503.0
1311.0
1172.0
1055.0
928.0
859.0
808.0
721.0
650.0
606.0
559.0
528.0
499.0
465.0
445.0
425.0
404.0
374.0
349.0
324.0
298.0
272.0
258.0
238.0
222.0
198.0
171.0
153.0
143.0
133.0
126.0
120.0
